ts,x direction pos,y direction pos,z direction pos, x origin, y origin, z origin, viewedObjects
2020-09-15T14:18:44.4195265Z,-0.0464523,0.03031914,-0.9984603,229.1676,-183.7679,272.3467,head
2020-09-15T14:18:44.4485168Z,-0.04665099,0.03050199,-0.9984455,229.1676,-183.768,272.3466,head
2020-09-15T14:18:44.4815061Z,-0.04657675,0.03059055,-0.9984462,229.1676,-183.768,272.3465,head
2020-09-15T14:18:44.5164948Z,-0.04638536,0.03092251,-0.9984449,229.1676,-183.768,272.3465,head
2020-09-15T14:18:44.5474844Z,-0.04607219,0.03120669,-0.9984505,229.1674,-183.7679,272.3467,head
2020-09-15T14:18:44.5774746Z,-0.04587319,0.03085834,-0.9984705,229.1671,-183.7678,272.347,head
2020-09-15T14:18:44.6074652Z,-0.04613069,0.03069467,-0.9984637,229.1669,-183.7677,272.3471,head
2020-09-15T14:18:44.6464523Z,-0.04651328,0.02945124,-0.9984834,229.1672,-183.7677,272.347,head
2020-09-15T14:18:44.6804411Z,-0.04683799,0.02921177,-0.9984753,229.1674,-183.7678,272.3469,head
2020-09-15T14:18:44.7074326Z,-0.04703957,0.02725054,-0.9985213,229.1676,-183.7679,272.3467,head
2020-09-15T14:18:44.7494190Z,-0.0471193,0.02623075,-0.9985448,229.1676,-183.768,272.3466,head
2020-09-15T14:18:44.7793513Z,-0.04635016,0.02656512,-0.9985719,229.1673,-183.7681,272.3465,head
2020-09-15T14:18:44.8153390Z,-0.0463144,0.02638477,-0.9985784,229.1671,-183.7681,272.3465,head
2020-09-15T14:18:44.8743205Z,-0.04585103,0.02701723,-0.9985829,229.167,-183.7682,272.3464,head
2020-09-15T14:18:44.9163061Z,-0.04588619,0.02694257,-0.9985833,229.1669,-183.7684,272.3462,head
2020-09-15T14:18:44.9496462Z,-0.04545428,0.0285523,-0.9985583,229.167,-183.7685,272.3459,head
2020-09-15T14:18:44.9916322Z,-0.0453621,0.02891542,-0.998552,229.167,-183.7687,272.3457,head
2020-09-15T14:18:45.0226218Z,-0.04551104,0.02844316,-0.9985588,229.1671,-183.7687,272.3456,head
2020-09-15T14:18:45.0516126Z,-0.04514871,0.02711921,-0.9986121,229.1671,-183.7688,272.3456,head
2020-09-15T14:18:45.0786042Z,-0.04487427,0.02717157,-0.998623,229.1671,-183.7688,272.3456,head
2020-09-15T14:18:45.1115929Z,-0.04529221,0.02871624,-0.998561,229.1669,-183.7687,272.3457,head
2020-09-15T14:18:45.1415837Z,-0.04547191,0.02945617,-0.9985313,229.1668,-183.7687,272.3457,head
2020-09-15T14:18:45.1785709Z,-0.04560658,0.02950094,-0.9985238,229.1669,-183.7687,272.3457,head
2020-09-15T14:18:45.2115606Z,-0.045821,0.02916247,-0.9985239,229.1668,-183.7687,272.3457,head
2020-09-15T14:18:45.2395517Z,-0.04468302,0.03059581,-0.9985326,229.1667,-183.7687,272.3458,head
2020-09-15T14:18:45.2685417Z,-0.0439703,0.0312275,-0.9985446,229.1666,-183.7687,272.3458,head
2020-09-15T14:18:45.3005316Z,-0.0441702,0.02993201,-0.9985755,229.1667,-183.7687,272.3457,head
2020-09-15T14:18:45.3335206Z,-0.0442473,0.02952741,-0.9985842,229.1668,-183.7688,272.3456,head
2020-09-15T14:18:45.3615116Z,-0.04406958,0.02986992,-0.9985818,229.1668,-183.7689,272.3455,head
2020-09-15T14:18:45.3898903Z,-0.04365133,0.03107232,-0.9985635,229.1667,-183.7689,272.3455,head
2020-09-15T14:18:45.4158824Z,-0.04363111,0.03089195,-0.99857,229.1668,-183.7689,272.3455,head
2020-09-15T14:18:45.4478710Z,-0.0441105,0.03184712,-0.9985189,229.1667,-183.7689,272.3455,head
2020-09-15T14:18:45.4778617Z,-0.04433202,0.03186289,-0.9985086,229.1668,-183.7689,272.3454,head
2020-09-15T14:18:45.5138510Z,-0.04523556,0.03238251,-0.9984514,229.1668,-183.7689,272.3454,head
2020-09-15T14:18:45.5458396Z,-0.04655555,0.03187322,-0.9984071,229.1667,-183.7688,272.3456,head
2020-09-15T14:18:45.5718312Z,-0.04667686,0.03231783,-0.9983871,229.1665,-183.7688,272.3456,head
2020-09-15T14:18:45.6008216Z,-0.0472331,0.03242323,-0.9983576,229.1665,-183.7687,272.3457,head
2020-09-15T14:18:45.6318116Z,-0.0475276,0.03287822,-0.9983287,229.1665,-183.7687,272.3457,head
2020-09-15T14:18:45.6638016Z,-0.04761179,0.03338907,-0.9983077,229.1665,-183.7688,272.3456,head
2020-09-15T14:18:45.6927916Z,-0.04706658,0.03499855,-0.9982784,229.1665,-183.7689,272.3455,head
2020-09-15T14:18:45.7217826Z,-0.04720192,0.03580608,-0.9982434,229.1664,-183.769,272.3454,head
2020-09-15T14:18:45.7477740Z,-0.04724646,0.03525806,-0.9982608,229.1665,-183.7691,272.3453,head
2020-09-15T14:18:45.7807627Z,-0.04749478,0.03585081,-0.9982279,229.1665,-183.7692,272.3451,head
2020-09-15T14:18:45.8107535Z,-0.04729436,0.03514428,-0.9982626,229.1665,-183.7692,272.345,head
2020-09-15T14:18:45.8417432Z,-0.04711955,0.03462147,-0.998289,229.1664,-183.7693,272.345,head
2020-09-15T14:18:45.8677345Z,-0.04688973,0.03479783,-0.9982938,229.1663,-183.7693,272.345,head
2020-09-15T14:18:45.9017232Z,-0.04651752,0.03383543,-0.9983442,229.1664,-183.7693,272.345,head
2020-09-15T14:18:45.9287149Z,-0.04662248,0.03349767,-0.9983507,229.1665,-183.7694,272.3448,head
2020-09-15T14:18:45.9567055Z,-0.04695119,0.03340793,-0.9983383,229.1666,-183.7694,272.3448,head
